,sentence,label
1436,야이미친련들아 나이 30쳐먹고 치마입을지 바지입을지도 구분못하는 모지리년들이라는거냐,욕설
1437,10각 넣을각 섹스각 떡각 빠구리각,욕설
1438,부럽다 씨발럼아,욕설
1439,씨발놈아 쪼이냐??? 잘빨아,욕설
1440,ㅁ친새끼 ㅋㅋㅋㅋ추천준다,욕설
1441,햇냐? 시발롬아. 지금쯤 했겠지?,욕설
1442,와 진짜 쎅각이다,욕설
1443,섹각은 격리해제날 잡았어야 할것 같은데,욕설
1444,못먹으면 병신,욕설
1445,좆같네,욕설
1446,보지 무슨 색인데 씨발,욕설
1447,한국인한테 씨발 없었으면 어쩔뻔햇냐 진짜,욕설
1448,오우 섹스,욕설
1449,생각해보니까 씨발이네,욕설
1450,씨발의 어원,욕설
1451,아닌데? 씨발려나,욕설
1452,시발 그냥 난사해대는 새끼들 많음,욕설
1453,진짜 시발,욕설
1454,진짜 시발이 공방의 최고봉아니냐ㅋㅋ,욕설
1455,아니 근데 진짜 시발,욕설
1456,아니 근데 시발 진짜 그런듯,욕설
1457,씨발하나로 모든감정 표현가능,욕설
1458, 존나 많이 쓰는사람 많던데 문장 앞 중간 뒤를 가리지 않고,욕설
1459,이게 리얼 개씨발 단어임,욕설
1460,시발 정글차이 오지네,욕설
1461,보지도 하얀색임,욕설
1462,보지털 밀지말라고해라,욕설
1463,보지털 한가닥만,욕설
1464,보지털도 투명인가?,욕설
1465,우헤헤 다리쫙벌리고 투명한 보지털 쪽집게로 하나씩뽑으면서 표정 올려다보고싶다,욕설
1466,뭔 개소리야,욕설
1467,싸움구경좀 하나싶었는데 이새기 기출변형오지네,욕설
1468,멜라닌 합성을 못해 핑두핑보에 ㅂㅈ털도 하얗다,욕설
1469,따먹고싶다 ㅠㅠ,욕설
1470,댓글들 진짜 병신들 ㅋㅋ,욕설
1471,진짜 ㅆㅂ 레전드다ㅋㅋ,욕설
1472,저런애도 못하는데 내가 어떻게하노 씨발~,욕설
1473,야이 씨발 글내려,욕설
1474,시발 못할수도 있지,욕설
1475,아 씨벌예상치 못한데서 빵터졌네,욕설
1476,그리따지면 개씹못생기고 노안개노답도 잘사귐 오정태봐라,욕설
1477,와다새끼들 자살해라 일단나먼저간다,욕설
1478,와고새끼들 거울은 쳐보고 얘기해라 ㅋㅋ,욕설
1479,저 미친년 이중성에 박수 세번치고 갑니다,욕설
1480,와ㅆㅃ 개이쁘네 입에 정액 쏴주고싶네,욕설
1481,좆박으면 똑같아,욕설
1482,얘는 몸 막쓰는 여자잖어,욕설
1483,얘 죄다 질싸작이잖아,욕설
1484,남친누구냐 시발  얼굴도 예쁜거 같은데 공부 왜하냐,욕설
1485,섹-스,욕설
1486,찻잔 시발 ㅋㅋ,욕설
1487,집에서 한번 해봐야겠네,욕설
1488,근데 삼색펜 존나 시끄럽긴함,욕설
1489,쓰지도않으면서 튕기는새끼들 있어서,욕설
1490,아 씨발 하나같이 존나웃기네,욕설
1491,아 씨발 마지막 진짜 좀 자게 내버려둬,욕설
1492,ㅈㄴ웃다가 마지막에 ㅈㄴ집중하게하네 이맛에 와고한다,욕설
1493,아 난 저 슬리퍼가 존나 웃겨 씨발ㅋㅋㅋ,욕설
1494,이말투보면 둘리씹쌔끼만 생각남,욕설
1495,ㅋㄲㅋㅋ씨발ㅠ,욕설
1496,저 찐따색히랑 급이 다르다는건 알겠네,욕설
1497,저거 진짜 개 줘패고싶음,욕설
1498,야발,욕설
1499, 웃긴게 나잇값 못하는새끼들이,욕설
1500,그지랄하는경우가 대다수임,욕설
1501,해석하면 나원래병신인데,욕설
1502,섹스하고싶다,욕설
1503,여친 사귄놈이  단톡방에다가 웅웅 이지랄했다가 욕개먹었지,욕설
1504,아니 씨발을 왜 야발이라고하는거냐 이해1도안됨,욕설
1505,킹냥이면 감사하다고 먹었을텐데 줯댕이 싸가지없는거보소,욕설
1506,좆냥이였으면,욕설
1507,옷 입히는거 부터 개지랄 났음,욕설
1508,비건 씨발,욕설
1509,존못년들,욕설
1510,그럼 방통위  배정받아서 서수길 존나 갈구는거임,욕설
1511,섹스해본사람한테만 보임,욕설
1512,시즌5때 맵 왜 좆같이 줬어요,욕설
1513,수길이 개패기 ㅋㅋ,욕설
1514,수길아 맵이 좀 좆같다,욕설
1515,ㅁㅊ새끼 ㅋㅋㅋ,욕설
1516,일본에서 저거 표지 보고 돈주고 산 놈들은 진짜 개좆같겠네ㅋㅋ,욕설
1517,아 시발 ㅋㅋ 회접시 잡으려고 하와이까지 간 편 생각나네,욕설
1518,적당히 해야지 씨발련들 ㅋㅋ,욕설
1519,쪽빠리답다 다워,욕설
1520,사람이 도리가 있어야지 씨발..,욕설
1521,마지막은 시발 인터스텔라냐,욕설
1522,사기잖아 이건 씨발,욕설
1523,와시발 미국인이랑 일본인 혼혈인가,욕설
1524,저런여자보고 꼴려서 섭외하는 피디새끼는 자기집책상보고도 꼴려서 딸칠듯,욕설
1525,이제동 리액션이 존나 혜자임,욕설
1526,이새끼 진짜 눈깔이 어떻게된건가,욕설
1527,븅신 벌레년~,욕설
1528,존나좋은맵은 없어보이던대,욕설
1529,이새키 골때리네 ㅋㅋ,욕설
1530,사전투표하면 정치 아는거냐? 병신년,욕설
1531,이거 팩트 아니면 대개 일베충이더라,욕설
1532,병신아 저때 안철수가 호남당이랑 같이 나와서,욕설
1533,미통당 지지하면 일베충으로 몰아가는 대까문 새끼들 뒤져야되,욕설
1534,연예인도 정치하면 욕 ㅈㄴ듣는데,욕설
1535,대깨문 새끼들 많누,욕설
1536,구글 이미지 검색하니까 사진 존나 많이 뜨네,욕설
1537,뒷 목 진짜 존나쌔게 쳐보고싶다,욕설
1538,맷집 존나 쎄겠네 ㄷㄷ,욕설
1539,목이 없는데? ㅅㅂ 존나무섭다,욕설
1540,길가다 시비붙으면 ㅈ될거같은 관상일듯,욕설
1541,나이키 웃는 광고 존나 절묘하네,욕설
1542,좆대가리 ㅇㄷ,욕설
1543,이거 3년전에 찍은 내사진인데 도용하네ㅅㅂ련이,욕설
1544,이새끼는 대가리에도 얼굴이있네,욕설
1545,조선족부터 몽골애들까지 와고 ㅈㄴ하는거나,욕설
1546,좆스터트롯 믿거임,욕설
1547,트로트 시발 이거 솔직히 그켬 아니냐,욕설
1548,시발 트로트가 왜이리 핫한건지 이해가 안되네,욕설
1549,대사량이 존나높나보네,욕설
1550,대사량 그거 개뻥임 존나말이안됨,욕설
1551,뭘 먹어도 흡수를 존나 못시켜서,욕설
1552,똥 존나 오래쌀듯,욕설
1553,마른애들보니까 장이 존나 약해서 그냥 소화가 안되서 화장실 존나자주가고 존나안찌던대,욕설
1554,존나 말랐는데 공익도 안나옴,욕설
1555,내 친구도 저런데 운동 존나 잘하고 잔병치레 한번도 안함,욕설
1556, 미친새기야 ㅋㅋ,욕설
1557,이건희 정도면 존나 오래 산 거 아니냐,욕설
1558,아니 시발 웬만한 야생의 맹수보다 더 많이먹노,욕설
1559,대사량이 존나높아도 저렇게먹으면 속다버릴텐데,욕설
1560,얘가 누군데 씹덕색기들아ㅋ,욕설
1561,이거 꿈임 ㅋㅋ 할새끼들 ㅈㄴ 많음 ㅋㅋ,욕설
1562,걍 너 인생이 십창이니까,욕설
1563,좆만아 씨발이걸 어캐 맞춰 이새기 정답없다고 치킨안줄듯,욕설
1564,치킨 니나 처먹어 처먹고 코로나나 걸려라,욕설
1565,누가 좆문가냐,욕설
1566,zzzzzzzz아는체 좆빠지네,욕설
1567,위에 댓 단 새끼들이 빠가인거,욕설
1568,쓰~빠 오오토로 이지랄ㅋㅋㅋㅋㅋ,욕설
1569,좆나웃기네 ㅋㅋㅋㅋㅋㅋㅋ,욕설
1570,글고 ㅅㅂ럼아 안줄거면 내가 댓글왜다냐,욕설
1571,븅신들,욕설
1572,돈주고시켜먹어 븅신새키들아,욕설
1573,병신새끼,욕설
1574,그냥 가격 써 병신년아,욕설
1575,븅신 그지새키들 7만5천원,욕설
1576,니가 사장이지? 시발,욕설
1577,이새뀌 이거 참치집 차리는데,욕설
1578,이상 거지새끼들 명단,욕설
1579,1000원단위 아닌가보네 ^|발련,욕설
1580,엠창걸고 7에서 10사이다,욕설
1581,아니 시발아 7~10 사이라며 엠창걸고라며,욕설
1582,나도 족같아서 따졌다,욕설
1583,앰병 하네 저게 9라고,욕설
1584,씨빨 ㅋㅋㅋㅋㅋ,욕설
1585,9만원 씨발ㅋ,욕설
1586,애미뒤졌노 9마넌 시발 차라리 치킨 4세트먹음,욕설
1587,하여간 급식충 새끼들,욕설
1588,명륜질싸갈비,욕설
1589,보지를 보뎅이라고하는뎅,욕설
1590,좆은 조쟁이,욕설
1591,성희롱은 개뿔 씨발,욕설
1592,수컷이 암컷 보지에 자지처박고,욕설
1593,급안되는 새끼는 종족번성 못하게 성희롱법으로 막아야지,욕설
1594,보댕이 제철일때 맛있긴하지,욕설
1595,보댕이먹구싶다,욕설
1596,병신보면울어버림,욕설
1597,일개 라는 말을 붙혀가면서 저렇게 쓰네,욕설
1598,보댕이에 큰건 맛없음 보댕이 작은게 맛있지,욕설
1599,보댕이 옆에 야해서 넣어서 해줄게요 ㅗㅜㅑ,욕설
1600,댓글에 병신 머저리 한남 새끼들 많네ㅋㅋ,욕설
1601,존나찐 냄새 나게 생겼네,욕설
1602,ㅅㅂㅋㅋㅋ명단만봐도 지리고시작하겠노 ㅋㅋ,욕설
1603,방송 초기에 솔방에서 술먹고와서 ㅈㄴ주정함,욕설
1604,왜 그딴 소리를 하는거지? 좆같네?,욕설
1605,풍채가 씨발 진짜 존나 멋있다,욕설
1606,최강욱 이 더러운 씹 새끼는,욕설
1607, 난도질해도 무방한 새끼,욕설
1608,더러운 새끼들아 백만원에 국민 매수해서 승리하니 좋으냐,욕설
1609,유시민 씹 새끼는 사형감이다,욕설
1610,문재인 양아치야 넌 세월호나 계속 우려 처먹어라 더러은 양아치 새끼,욕설
1611,미친 개망나니가 아직도 살아 있구나,욕설
1612,좌빨들은 어쩔수 없어,욕설
1613,양아치 새끼 짱개들한테는 모욕당ㅅ나면서도굽신굽신,욕설
1614,천벌을 받아 마땅한 새끼,욕설
1615,파렴치한 양아치 새끼들,욕설
1616,기생충 쓰레기,욕설
1617,치사율 낮으니 일상생활 해도 된다고 한 새끼가 누구냐,욕설
1618,국민 조금 죽어도 되는것처럼 종식 얘기한 새끼다,욕설
1619,이런 새끼가 대통령이랴,욕설
1620,시궁창 양아치 쓰레기가,욕설
1621,야 더러운 새끼야,욕설
1622,국민탓하는 정신병자 새끼,욕설
1623,왕 또 라 이 새끼,욕설
1624,문재인 애완견 추미애는 재인이 거기 핥아주는데 이게 나라냐,욕설
1625,니애미 니애비는 더 한심스런 앂 조ㅗ오ㅗㅈ 이다,욕설
1626,개노무 신천지가 문제야,욕설
1627,또라이상똘이네,욕설
1628,미친여자. 애들이 불쌍타,욕설
1629,새끼들 바퀴벌레처럼 꽉~밟아 죽여야한다,욕설
1630,개 쓰 네 기 기 사 사 쓰 바 낚 시 그만해,욕설
1631,재수없는ㅅㄲ들 어휴ㅋㅋ,욕설
1632,민주당 찍은ㅅㄲ들,욕설
1633,ㅁㅊ 넘들ㅉㅉ먹고살만한가보지,욕설
1634,보지나비 개꿀인데,욕설
1635,존나 아프겠당 ㄷㄷㄷ,욕설
1636,저거 보지임,욕설
1637,보지 주인이 문신취향이면 박고,욕설
1638,봊칼코마니 ㅇㄷ,욕설
1639,개줫같은 만화캐릭터 모음,욕설
1640,나이가 존나 많은갑지,욕설
1641,과자에 친구 판 새끼 ㅋㅋㅋ,욕설
1642,라면 훔쳐먹는 아새끼들,욕설
1643,어릴땐 오수보고 저 병신새끼,욕설
1644,거지부자 새끼들,욕설
1645,기영이집 연탄쳐흠치고 인성도바닥난새끼들임,욕설
1646,검정고무신 저 똥푸는씨발럼이랑,욕설
1647, 그자식새끼들,욕설
1648,좆돌이 ㅇㅈ,욕설
1649,좆피 좆우 없,욕설
1650,대사도없는데 시발 화가나네,욕설
1651,첫번째 커플 짱구가족 샤브샤브 쳐먹을때 기어들어와서 고기 쳐먹는거 개 좆같았는데,욕설
1652,단비가없냐시발 걘 얼굴만봐도짜증나,욕설
1653,진짜 좋같은 캐릭터는 사실 없다,욕설
1654,적당히 불쌍하다 해주면 그만 좀 해 시발,욕설
1655,차단한다 좆같아서,욕설
1656,이새끼 라면이냐,욕설
1657,ㅅㅂ ㄹㅇ 선배가 ㅈ밥 신입생 키탓하면서 난 못해,욕설
1658,기만질 하지마세요 시발아,욕설
1659,찐따가 아니고 걍 병신 새끼 같은데,욕설
1660,이새끼 뇌절 왜케함 찐특이긴 하네,욕설
1661,이새낀 글 쓰는거만 봐도 찐따냄새나네 좆패고싶게,욕설
1662,근데 진짜 찐따새끼들은 뭔 말 하면은,욕설
1663,이새키 저앞에 있으면 무발기 사정함 ㅅㄱ,욕설
1664,존나 맛잇게 먹어줄 자신있는데,욕설
1665,어우 씨발,욕설
1666,지난편 ㅆ발련이랑은 다른 착한아조씨였네,욕설
1667,없어 개썅년아,욕설
1668,니가 찾아봐라 띨빵한년아 쳐맞을라고,욕설
1669,어차피 나는 미친놈이니까 무조건 스틸할꺼다,욕설
1670,저새끼가 진짜로 스틸 했어도 어차피 내가 못받는거니,욕설
1671,개병신같은게 그냥 받든못받든 스틸하는게 최고임,욕설
1672,개병신프로그램,욕설
1673,그 개병신같은룰 속에서 심리싸움 하면서 돈얻어내는게 더재밌는거아니냐,욕설
1674,어마어마한 썅년이네 ㅋㅋ,욕설
1675,씨발련이,욕설
1676,뭔 병신같은 소리야,욕설
1677,씨발련 불쌍한 표정으로 계속 빌드업해왔네,욕설
1678,속은놈이 븅신이지,욕설
1679,표정보소 씨벌련 ㅋㅋ,욕설
1680,나도 알아 시발 그거 창식이가 범인이자나,욕설
1681,씨발 아저씨가 통수치는줄알았는뎈ㅋㅋㅋ,욕설
1682,여자가 게임을 존나잘한거아니,욕설
1683,진짜 개좆씨발년이네,욕설
1684,계집년은 딱봐도 스틸 내게 생겼구먼,욕설
1685,개쌉이득인데 어떤 병신이 스플릿을 고름,욕설
1686,돈먹기 존나힘든룰이네,욕설
1687,제작진이 씨발놈이고,욕설
1688,둘다 잘함 다만 기인은 팀이 개병신일뿐,욕설
1689,고립데스 존나 웃기네 ㅋㅋ,욕설
1690,ㅈ랄염병하던새끼 생각나네,욕설
1691,주 입에 개거품을물던데 ㅄ같은새끼,욕설
1692,지금도 잘하긴함 근데 팀 성적이 좃망이라,욕설
1693,이런댓글 존나 달리네,욕설
1694,존나 불편하냐,욕설
1695,다 다르구만 모쏠일베충쉨,욕설
1696,존내 많이 닮긴했고만 뭘 세쌍둥이 같다야,욕설
1697,으유 보댕이들,욕설
1698,보징어냄새 쩔긴 하겠네,욕설
1699,1번 존나 이쁘다 도도하게 이쁘네,욕설
1700,얼굴이 똑같다는 애들은 진짜 아다새끼를 넘어서,욕설
1701,형님 엉덩이 쩌는데 여성상위로 질싸하는거,욕설
1702,노모애들은 죄다 ㅈ같이생겼냐,욕설
1703,ㅂㅈ는 부끄럽고 웃통까는건 상관없나,욕설
1704,어케아노 시발련아,욕설
1705,개씹 좆돌대가리들 많아서 설명해준다,욕설
1706,여기 씨발병신들은 진짜 멍청한게,욕설
1707,지나치니까 짜증나다못해 존나 혐오스럽네,욕설
1708,페이크다 삼촌새끼야,욕설
1709,속으로 두 쌍동이새끼 이렇게 말하고 있다,욕설
1710,개씹 좆돌대가리들 많아서 설명해준다,욕설
1711,새끼야 어케알았노 ㅋㅋ,욕설
1712,좆찐따,욕설
1713,반응보니까 진짜모르던새끼들도있는거같은뎅,욕설
1714,이거 보자마자 모른새끼들이 민주당찍음,욕설
1715,물어본 애가 동생이라고 생각했다면 등신,욕설
1716,노래 제목도 모른다 이지랄하면서,욕설
1717,자적자 하는게 병신이지,욕설
1718, 그 빠순이 존나 많던 동방,욕설
1719,자적자는 보지들이 발끈해서 만들어낸 미러링 단어지,욕설
1720,정상 한국에선 니미듣보급,욕설
1721, 랩존나못하는 랩몬스터는 알음,욕설
1722,저새끼들머라고 세계적으로 인기있는건지,욕설
1723,너같은 새낀 방탄 빨던 안빨던 칭챙총임,욕설
1724,자적자 웅앵웅 뭔 개소리야 시팔 ㅋㅋㅋㅋㅋㅋ,욕설
1725,병신아 첨에 니가 물어보고 들고나온다햇냐,욕설
1726,별 저능아새끼를 다보겠네,욕설
1727,병신보면욕박음,욕설
1728,엠창칸,욕설
1729,니가 첨에 글을 개 좃같이 물건 훔치듯이 쳐 적어놓고,욕설
1730,지 잘했다고 앵앵앵 되네 병신ㅋㅋ,욕설
1731,그지 새끼 맞음ㅋㅋ,욕설
1732,ㄹㅇ 그지ㅅㄲ도 아니고,욕설
1733,도둑놈새끼 마인드 보소 ㅋㅋ,욕설
1734, 우산 존나 많이 쌓임,욕설
1735,개찐따같넹,욕설
1736,절도라니까 의무교육도 못받은새끼야,욕설
1737,말귀를 못알아쳐먹어 씹병신이,욕설
1738,저새끼가 그냥 맘대로 가져갔다,욕설
1739,씨팔련아 우산 없을때 쪽지해,욕설
1740,돈 부쳐줄테니까 하나 사서 써라 이 그지새끼,욕설
1741,병신이냐?ㅋㅋㅋㅋ,욕설
1742,그건 절도지 개병신새끼야,욕설
1743,글을 좃같이 쓴게 아니라,욕설
1744,뱅신이 비오는날에 우산 놓고 간다고,욕설
1745,문 드립치네 개 ㅈ같이 멍청한,욕설
1746,위 그새기 미니로그 링크,욕설
1747,병신 글삭중ㅋㅋㅋㅋ,욕설
1748,그새기 지글 다 글삭 중이더라,욕설
1749,병신 허언증들 왤케 많,욕설
1750,남규리 이 새끼,욕설
1751,그새키 아이디모냐,욕설
1752,좆족짱깨일수도 있지 왜 기를 죽이고 그래욧,욕설
